POINT_ID,Landcover,Landuse,Clay_SOC_score,OC_score,P_score,N_score,K_score,bulk_density_score,EC_score,erosion_score,pH_score,SHI
29982246,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,2,4,2.7
29942222,Bareland,Protection infrastructures,3,3,1,4,2,3,4,4,1,2.85
29842170,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,2,2,2.6
28941694,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,2,2.45
30122298,Shrubland,Semi-natural and natural areas not in use,3,2,4,4,3,2,4,4,1,2.85
28801616,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,4,4,1,2,2.45
30182326,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,3,4,4,4,2,3.7
30082276,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,2,2,2.7
30122294,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,2,4,1,1,2.1
30042244,Bareland,Fallow land,1,1,4,4,4,3,4,4,2,2.7
29261832,Bareland,Fallow land,1,1,4,4,4,3,4,2,3,2.55
30162292,Woodland,Forestry,3,2,1,4,4,3,4,4,1,2.8
29281840,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,1,3,2.45
30122270,Woodland,Forestry,3,3,3,4,4,4,4,4,2,3.45
30382396,Woodland,Forestry,4,4,3,4,2,4,4,4,1,3.55
30042222,Grassland,Fallow land,1,1,4,4,3,4,4,4,2,2.75
29081716,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,1,2,2.35
30042214,Woodland,Forestry,1,1,1,4,4,2,4,4,1,2.2
30122252,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,1,4,2.6
30262322,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,2,3.8
30322350,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,3,3.85
29021666,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,1,3,2.6
30102228,Grassland,Fallow land,1,1,2,4,4,3,4,2,2,2.3
30282318,Woodland,Semi-natural and natural areas not in use,3,3,4,4,4,4,4,4,1,3.5
29982166,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,2,1,2.4
29161738,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,4,4,1,2,2.25
29922134,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,1,4,2.2
29021660,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,2,2.35
33003590,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,2,3.9
30042190,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,3,4,4,2,2.6
29762042,Woodland,Forestry,4,4,4,4,4,4,4,4,1,3.85
30142232,Grassland,Semi-natural and natural areas not in use,1,1,2,4,4,2,4,2,3,2.2
29201738,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,4,4,1,3,2.6
29982144,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,3,3,4,4,1,2.8
30302302,Grassland,Semi-natural and natural areas not in use,2,2,3,4,3,3,4,4,3,2.9
30202248,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,3,2,2.55
30242254,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,2,2.65
29281750,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,2,2.9
29701972,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,2,4,3,3,4,4,1,2.8
29161684,Grassland,Fallow land,1,2,3,4,4,4,4,2,2,2.8
30402322,Grassland,Semi-natural and natural areas not in use,3,2,4,4,3,3,4,4,1,3.0
29221704,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,1,3,2.85
29721970,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,1,1,2.85
30322278,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,3,2.6
30242236,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,3,3,3.75
29902060,Woodland,Forestry,4,4,4,4,4,4,4,4,1,3.85
30162192,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,4,4,1,2,2.25
30222222,Grassland,Fallow land,1,1,4,4,4,2,4,3,2,2.45
30302258,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,4,2,2.8
30182196,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,2,2,2.5
30062134,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
30162184,Grassland,Semi-natural and natural areas not in use,1,1,4,4,4,2,4,4,2,2.55
30322260,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2,2.7
30342270,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,1,4,4,3,2.7
30242218,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,1,2.65
30302248,Shrubland,Semi-natural and natural areas not in use,1,1,1,4,4,3,4,3,4,2.4
29201666,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,1,2,2.4
29962070,Woodland,Forestry,4,4,4,4,4,4,4,4,2,3.9
29982076,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,1,2.85
29761960,Woodland,Forestry,4,4,4,4,4,4,4,4,1,3.85
30542362,Woodland,Forestry,4,4,1,4,4,4,4,4,1,3.55
30302240,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,3,4,1,2,2.3
30242206,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,3,2,2.6
30202184,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,2,3,2.75
30422296,Grassland,Semi-natural and natural areas not in use,3,2,1,4,4,2,4,2,2,2.5
29541836,Bareland,Fallow land,2,1,4,4,4,4,4,3,3,2.9
29621878,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,2,3,4,4,2,2.6
29942046,Shrubland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,1,3.75
29701918,Bareland,Fallow land,2,2,4,4,4,4,4,4,2,3.2
30362254,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,2,2.25
29301690,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,1,3,2.85
30242188,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,4,2.7
29381732,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,2,2.55
29361718,Grassland,Fallow land,1,1,4,4,4,4,4,4,2,2.85
30082100,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,3,4,4,1,2.65
30262190,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,3,2.65
30302208,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,2,4,2,2,2.05
33923916,Shrubland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,3,4,4,4,1,3.65
30502308,Bareland,Fallow land,2,1,4,4,3,1,4,4,1,2.35
30562338,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,2,3.45
30022058,Shrubland,Semi-natural and natural areas not in use,4,4,4,4,4,4,4,2,2,3.7
30502304,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,2,4,1,3,2.55
30382238,Woodland,Semi-natural and natural areas not in use,3,3,4,4,4,4,4,4,4,3.65
30322206,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,2,2,2.25
30522306,Bareland,Fallow land,1,1,3,4,3,3,4,2,1,2.25
30142106,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,1,4,3,2,4,1,2,2.3
30262168,Bareland,Fallow land,1,1,4,4,4,2,4,3,3,2.5
29401708,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,3,4,4,2,2.5
30202134,Bareland,Fallow land,1,1,4,4,4,3,4,2,3,2.55
30282174,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,2,3,2.7
30462264,Grassland,Fallow land,2,1,4,4,4,2,4,3,2,2.55
29461732,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,1,2,2.8
30042042,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,2,3.8
30702378,Woodland,Forestry,3,4,3,4,3,4,4,4,2,3.6
30502272,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
30422224,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,3,2,2.5
30102056,Woodland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,4,2,3.65
30302158,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,3,2,4,2,2,2.35
30402208,Bareland,Fallow land,1,1,2,4,4,3,4,3,2,2.4
30182092,Woodland,Forestry,1,1,3,4,4,2,4,4,2,2.45
29521732,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,2,2.55
30142062,Woodland,Forestry,3,1,4,4,3,2,4,3,1,2.5
30502250,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,4,2,2.45
30782390,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,3,4,4,4,2,3.35
30282128,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,2,2,2.2
30622304,Shrubland,Forestry,4,2,4,4,3,2,4,1,2,2.7
30662324,Grassland,Semi-natural and natural areas not in use,3,3,3,4,4,4,4,4,1,3.4
30282120,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,2,3,2.5
30162054,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,3,4,4,1,2,3.4
30602278,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,2,4,4,3,2.4
30642296,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3,3.45
30462200,Grassland,Other abandoned areas,3,1,1,4,3,4,4,4,2,2.65
30802376,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,4,3.9
29621748,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,1,3,2.7
30482208,Bareland,Fallow land,1,1,4,4,4,3,4,4,1,2.65
30502218,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,2,2.6
30442186,Bareland,Fallow land,1,1,3,4,4,3,4,2,2,2.4
30582258,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,3,2.4
29661762,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,3,2.6
30422170,Grassland,Fallow land,2,1,4,4,4,2,4,4,3,2.7
30602264,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,1,4,2,3,2.15
30242074,Woodland,Agriculture (excluding fallow land and kitchen gardens),4,2,2,4,4,3,4,4,2,3.05
30302096,Grassland,Fallow land,1,1,4,4,4,1,4,4,3,2.45
30622262,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,2,4,2,2,2.15
30582240,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,3,3,2.65
30362124,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,1,1,2.05
29981914,Grassland,Fallow land,1,1,4,4,4,2,4,4,3,2.6
30522202,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
30462170,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,2,4,4,2,2.65
30642260,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,2,2.4
29681740,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,1,2,2.7
30502182,Bareland,Fallow land,1,1,1,4,4,3,4,4,4,2.5
30582222,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,2,3,2.65
30882378,Artificial land,"Electricity, gas and thermal power distribution",4,3,3,4,4,4,4,4,1,3.5
30322080,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,1,3.35
30362098,Bareland,Fallow land,1,1,4,4,4,4,4,1,2,2.55
30602224,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,2,4,2.7
30702274,Grassland,Fallow land,1,1,4,4,4,2,4,4,2,2.55
30382104,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,2,1,2.45
29941866,Woodland,Forestry,2,2,3,4,3,4,4,4,2,3.0
30562194,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2,2.85
30542182,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,2,2,2.5
30462138,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,3,3,4,1,4,2.2
29701724,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,4,2,3.0
30802312,Shrubland,Semi-natural and natural areas not in use,3,2,1,4,3,4,4,4,1,2.85
30722260,Grassland,Fallow land,1,1,4,4,4,2,4,4,3,2.6
30882342,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,3,4,4,4,4,4,2,3.7
30802294,Woodland,Forestry,3,3,1,4,4,4,4,1,3,3.0
29661672,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,1,2,2.3
30502124,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,4,2.45
30762262,Grassland,Fallow land,1,1,4,4,4,3,4,4,3,2.75
30662208,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,4,4,2,3,2.8
30482108,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,3,2.3
30261988,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,3,3,2.4
30602170,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,3,2.6
30442082,Woodland,Forestry,3,2,4,4,4,3,4,4,2,3.15
29801730,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,1,2,2.3
30682206,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,2,2.65
30922324,Woodland,Semi-natural and natural areas not in use,3,4,3,4,4,4,4,4,2,3.7
30742224,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2,2.95
29821720,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2,3.1
30642164,Grassland,Other abandoned areas,1,1,4,4,4,3,4,4,4,2.8
29921768,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,3,3,2.8
30922310,Grassland,Semi-natural and natural areas not in use,2,1,4,4,3,2,4,4,3,2.6
30862278,Bareland,Fallow land,1,1,4,4,4,2,4,4,2,2.55
30622150,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
30341994,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,1,4,3,2,2.2
30842262,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,1,4,4,4,2.6
30582118,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,3,2,2.3
30081844,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,1,4,2,1,2.15
29921750,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
30842252,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,2,2.35
30762208,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,2,2.25
30962308,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,3,3,4,4,1,2.65
30381996,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,1,4,4,2,2.5
30842244,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,2,4,3,2,2.15
29901728,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,1,2,2.75
30642134,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,3,2.6
30602110,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,3,4,2.7
30562086,Bareland,Fallow land,1,1,4,4,3,3,4,1,1,2.25
30121844,Grassland,Fallow land,2,1,4,4,4,1,4,2,3,2.35
30802214,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,3,3,4,2,2,2.2
30842234,Bareland,Fallow land,1,1,4,4,4,3,4,4,2,2.7
30902260,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,3,2.45
31122376,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,3,4,4,4,1,3.65
30381978,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,1,2,2.5
30962290,Woodland,Forestry,3,3,3,4,4,4,4,4,3,3.5
30121830,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,4,4,2,3,2.9
30441998,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,2,2.4
30662118,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,4,2.65
30622096,Bareland,Fallow land,1,1,4,4,4,3,4,1,1,2.35
30462008,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,1,4,2,1,2.25
29901692,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2,2.7
30602080,Shrubland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,4,4,4,1,3.1
30902242,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,1,4,3,2,2.2
30922248,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,2,4,3,3,2.2
29941704,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,2,3.35
30622070,Grassland,Semi-natural and natural areas not in use,2,1,1,4,4,4,4,1,3,2.4
30982262,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,2,2.35
30702108,Bareland,Fallow land,1,1,4,4,4,2,4,4,3,2.6
30962246,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,2,2.45
30922224,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
30682088,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,2,4,1,2,2.05
30602044,Shrubland,Semi-natural and natural areas not in use,4,3,4,4,4,3,4,3,2,3.4
30642062,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,1,2,2.85
30862182,Bareland,Fallow land,1,2,4,4,4,4,4,4,3,3.15
30702094,Bareland,Fallow land,1,1,4,4,4,2,4,4,3,2.6
31002254,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,2,2.45
30782134,Bareland,Fallow land,1,1,4,4,4,4,4,4,4,2.95
31102306,Grassland,Semi-natural and natural areas not in use,2,3,3,4,3,4,4,1,3,3.0
31022262,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2,2.55
30902196,Grassland,Other abandoned areas,1,1,4,4,4,2,4,4,2,2.55
30962228,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2,2.7
31022252,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,2,2,2.4
30001684,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,2,2.6
30662054,Woodland,Forestry,4,3,1,4,3,4,4,4,2,3.25
31062270,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2,2.85
30561996,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,2,3,2.65
31122298,Shrubland,Semi-natural and natural areas not in use,3,3,3,4,4,3,4,4,2,3.3
34003734,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,2,4,4,4,4,4,2,3.6
30682052,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,3,4,3,4,4,3,2,3.35
30161760,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,1,2,2.7
31142296,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,4,4,1,1,3.1
30922176,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2,2.7
31062252,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,3,1,4,4,3,2.35
30161748,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,1,2,2.9
31102270,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,4,2.75
31122280,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,2,4,2,4,3.4
30121722,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2,2.85
31062246,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,2,2.45
30061684,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,3,4,4,2,2.5
30561964,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,2,2.65
30321828,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,2,4,4,2,4,2,2,2.25
30621992,Bareland,Fallow land,1,1,4,4,4,3,4,4,1,2.65
30121708,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2,2.95
30742058,Shrubland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,3,4,4,1,3.7
31142272,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,4,4,2.9
30882130,Bareland,Fallow land,1,1,4,4,4,2,4,4,1,2.5
30221758,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,2,4,1,2,2.4
31082236,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3,3.0
31082232,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2,2.55
31002188,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,2,3.2
30061648,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,3,4,4,2,2.4
31102220,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2,2.55
30802052,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,2,2.9
31022172,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
31182246,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,3,2.5
30161670,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,1,2,2.4
31102202,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,3,4,1,3,2.7
31142218,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,2,3.45
31142216,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2,3.05
31262268,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,2,2.35
30321738,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,3,2,2.9
31282278,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,3,3,2.75
30761988,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,4,4,3,3,2.6
