POINT_ID,Landcover,Landuse,Clay_SOC_score,OC_score,P_score,N_score,K_score,bulk_density_score,EC_score,erosion_score,pH_score
30042190,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,3,4,4,2
29762042,Woodland,Forestry,4,4,4,4,4,4,4,4,1
30142232,Grassland,Semi-natural and natural areas not in use,1,1,2,4,4,2,4,2,3
29201738,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,4,4,1,3
29982144,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,3,3,4,4,1
30302302,Grassland,Semi-natural and natural areas not in use,2,2,3,4,3,3,4,4,3
30202248,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,3,2
30242254,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,2
29281750,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,2
29701972,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,2,4,3,3,4,4,1
29161684,Grassland,Fallow land,1,2,3,4,4,4,4,2,2
30402322,Grassland,Semi-natural and natural areas not in use,3,2,4,4,3,3,4,4,1
29221704,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,1,3
29721970,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,1,1
30322278,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,3
30242236,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,3,3
29902060,Woodland,Forestry,4,4,4,4,4,4,4,4,1
30162192,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,4,4,1,2
30222222,Grassland,Fallow land,1,1,4,4,4,2,4,3,2
30302258,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,4,2
30182196,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,2,2
30062134,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
30162184,Grassland,Semi-natural and natural areas not in use,1,1,4,4,4,2,4,4,2
30322260,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2
30342270,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,1,4,4,3
30242218,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,1
30302248,Shrubland,Semi-natural and natural areas not in use,1,1,1,4,4,3,4,3,4
29201666,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,1,2
29962070,Woodland,Forestry,4,4,4,4,4,4,4,4,2
29982076,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,1
29761960,Woodland,Forestry,4,4,4,4,4,4,4,4,1
30542362,Woodland,Forestry,4,4,1,4,4,4,4,4,1
30302240,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,3,4,1,2
30242206,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,3,2
30202184,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,2,3
30422296,Grassland,Semi-natural and natural areas not in use,3,2,1,4,4,2,4,2,2
29541836,Bareland,Fallow land,2,1,4,4,4,4,4,3,3
29621878,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,2,3,4,4,2
29942046,Shrubland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,1
29701918,Bareland,Fallow land,2,2,4,4,4,4,4,4,2
30362254,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,2
29301690,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,1,3
30242188,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,4
29381732,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,2
29361718,Grassland,Fallow land,1,1,4,4,4,4,4,4,2
30082100,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,3,4,4,1
30262190,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,3
30302208,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,2,4,2,2
33923916,Shrubland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,3,4,4,4,1
30502308,Bareland,Fallow land,2,1,4,4,3,1,4,4,1
30562338,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,2
30022058,Shrubland,Semi-natural and natural areas not in use,4,4,4,4,4,4,4,2,2
30502304,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,2,4,1,3
30382238,Woodland,Semi-natural and natural areas not in use,3,3,4,4,4,4,4,4,4
30322206,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,2,2
30522306,Bareland,Fallow land,1,1,3,4,3,3,4,2,1
30142106,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,1,4,3,2,4,1,2
30262168,Bareland,Fallow land,1,1,4,4,4,2,4,3,3
29401708,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,3,4,4,2
30202134,Bareland,Fallow land,1,1,4,4,4,3,4,2,3
30282174,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,2,3
30462264,Grassland,Fallow land,2,1,4,4,4,2,4,3,2
29461732,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,1,2
30042042,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,2
30702378,Woodland,Forestry,3,4,3,4,3,4,4,4,2
30502272,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
30422224,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,3,2
30102056,Woodland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,4,2
30302158,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,3,2,4,2,2
30402208,Bareland,Fallow land,1,1,2,4,4,3,4,3,2
30182092,Woodland,Forestry,1,1,3,4,4,2,4,4,2
29521732,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,2
30142062,Woodland,Forestry,3,1,4,4,3,2,4,3,1
30502250,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,4,2
30782390,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,3,4,4,4,2
30282128,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,2,2
30622304,Shrubland,Forestry,4,2,4,4,3,2,4,1,2
30662324,Grassland,Semi-natural and natural areas not in use,3,3,3,4,4,4,4,4,1
30282120,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,2,3
30162054,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,3,4,4,1,2
30602278,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,2,4,4,3
30642296,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3
30462200,Grassland,Other abandoned areas,3,1,1,4,3,4,4,4,2
30802376,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,4
29621748,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,1,3
30482208,Bareland,Fallow land,1,1,4,4,4,3,4,4,1
30502218,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,2
30442186,Bareland,Fallow land,1,1,3,4,4,3,4,2,2
30582258,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,3
29661762,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,3
30422170,Grassland,Fallow land,2,1,4,4,4,2,4,4,3
30602264,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,1,4,2,3
30242074,Woodland,Agriculture (excluding fallow land and kitchen gardens),4,2,2,4,4,3,4,4,2
30302096,Grassland,Fallow land,1,1,4,4,4,1,4,4,3
30622262,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,2,4,2,2
30582240,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,3,3
30362124,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,1,1
29981914,Grassland,Fallow land,1,1,4,4,4,2,4,4,3
30522202,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
30462170,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,2,4,4,2
30642260,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,2
29681740,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,1,2
30502182,Bareland,Fallow land,1,1,1,4,4,3,4,4,4
30582222,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,2,3
30882378,Artificial land,"Electricity, gas and thermal power distribution",4,3,3,4,4,4,4,4,1
30322080,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,1
30362098,Bareland,Fallow land,1,1,4,4,4,4,4,1,2
30602224,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,2,4
30702274,Grassland,Fallow land,1,1,4,4,4,2,4,4,2
30382104,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,2,1
29941866,Woodland,Forestry,2,2,3,4,3,4,4,4,2
30562194,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
30542182,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,2,2
30462138,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,3,3,4,1,4
29701724,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,4,2
30802312,Shrubland,Semi-natural and natural areas not in use,3,2,1,4,3,4,4,4,1
30722260,Grassland,Fallow land,1,1,4,4,4,2,4,4,3
30882342,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,3,4,4,4,4,4,2
30802294,Woodland,Forestry,3,3,1,4,4,4,4,1,3
29661672,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,1,2
30502124,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,4
30762262,Grassland,Fallow land,1,1,4,4,4,3,4,4,3
30662208,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,4,4,2,3
30482108,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,3
30261988,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,3,3
30602170,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,3
30442082,Woodland,Forestry,3,2,4,4,4,3,4,4,2
29801730,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,1,2
30682206,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,2
30922324,Woodland,Semi-natural and natural areas not in use,3,4,3,4,4,4,4,4,2
30742224,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2
29821720,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2
30642164,Grassland,Other abandoned areas,1,1,4,4,4,3,4,4,4
29921768,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,3,3
30922310,Grassland,Semi-natural and natural areas not in use,2,1,4,4,3,2,4,4,3
30862278,Bareland,Fallow land,1,1,4,4,4,2,4,4,2
30622150,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
30341994,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,1,4,3,2
30842262,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,1,4,4,4
30582118,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,3,2
30081844,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,1,4,2,1
29921750,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
30842252,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,2
30762208,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,2
30962308,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,3,3,4,4,1
30381996,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,1,4,4,2
30842244,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,2,4,3,2
29901728,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,1,2
30642134,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,3
30602110,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,3,4
30562086,Bareland,Fallow land,1,1,4,4,3,3,4,1,1
30121844,Grassland,Fallow land,2,1,4,4,4,1,4,2,3
30802214,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,3,3,4,2,2
30842234,Bareland,Fallow land,1,1,4,4,4,3,4,4,2
30902260,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,3
31122376,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,3,4,4,4,1
30381978,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,1,2
30962290,Woodland,Forestry,3,3,3,4,4,4,4,4,3
30121830,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,4,4,2,3
30441998,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,2
30662118,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,4
30622096,Bareland,Fallow land,1,1,4,4,4,3,4,1,1
30462008,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,1,4,2,1
29901692,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2
30602080,Shrubland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,4,4,4,1
30902242,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,1,4,3,2
30922248,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,2,4,3,3
29941704,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,2
30622070,Grassland,Semi-natural and natural areas not in use,2,1,1,4,4,4,4,1,3
30982262,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,2
30702108,Bareland,Fallow land,1,1,4,4,4,2,4,4,3
30962246,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,2
30922224,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
30682088,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,2,4,1,2
30602044,Shrubland,Semi-natural and natural areas not in use,4,3,4,4,4,3,4,3,2
30642062,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,1,2
30862182,Bareland,Fallow land,1,2,4,4,4,4,4,4,3
30702094,Bareland,Fallow land,1,1,4,4,4,2,4,4,3
31002254,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,2
30782134,Bareland,Fallow land,1,1,4,4,4,4,4,4,4
31102306,Grassland,Semi-natural and natural areas not in use,2,3,3,4,3,4,4,1,3
31022262,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2
30902196,Grassland,Other abandoned areas,1,1,4,4,4,2,4,4,2
30962228,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2
31022252,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,2,2
30001684,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,2
30662054,Woodland,Forestry,4,3,1,4,3,4,4,4,2
31062270,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
30561996,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,2,3
31122298,Shrubland,Semi-natural and natural areas not in use,3,3,3,4,4,3,4,4,2
34003734,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,2,4,4,4,4,4,2
30682052,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,3,4,3,4,4,3,2
30161760,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,1,2
31142296,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,4,4,1,1
30922176,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2
31062252,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,3,1,4,4,3
30161748,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,1,2
31102270,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,4
31122280,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,2,4,2,4
30121722,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
31062246,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,2
30061684,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,3,4,4,2
30561964,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,2
30321828,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,2,4,4,2,4,2,2
30621992,Bareland,Fallow land,1,1,4,4,4,3,4,4,1
30121708,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2
30742058,Shrubland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,3,4,4,1
31142272,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,4,4
30882130,Bareland,Fallow land,1,1,4,4,4,2,4,4,1
30221758,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,2,4,1,2
31082236,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3
31082232,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2
31002188,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,2
30061648,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,3,4,4,2
31102220,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2
30802052,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,2
31022172,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
31182246,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,3
30161670,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,1,2
31102202,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,3,4,1,3
31142218,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,2
31142216,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2
31262268,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,2
30321738,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,3,2
31282278,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,3,3
30761988,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,4,4,3,3
31162208,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2
31182218,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,2,2
30241684,Grassland,Fallow land,4,1,3,4,4,4,2,1,3
30781994,Grassland,Fallow land,1,1,3,4,4,3,4,2,3
30902056,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,4
31462364,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,3,4,3,4,4,4,1
31422336,Woodland,Forestry,3,3,1,4,4,4,4,4,1
30301704,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,2
30801988,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,4,4,1,2
30962066,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,1
31182188,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,2,2
31302250,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,2,4,4,2
31422310,Woodland,Agriculture (excluding fallow land and kitchen gardens),3,4,1,4,4,4,4,4,3
30441754,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,4,4,1,2
30401728,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,3,4,4,4,2
31302240,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,3,3
31162160,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,3,3
31522358,Woodland,Semi-natural and natural areas not in use,3,2,1,4,2,4,4,1,4
31022078,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,3,4,4,2
31202176,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2
30521788,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2
31362264,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,3
30501774,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,2
31222178,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2
31542354,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,1,4,3,4,4,3,1
31022060,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,1
31102104,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,3
30901990,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,3
31122114,Bareland,Fallow land,1,1,4,4,4,3,4,1,2
31302214,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,2,3
